9787220113437,"泽诺的意识","[意]伊塔洛·斯韦沃",8.0,89,https://book.douban.com/subject/33428941/,2020-03-12
9787562198079,"落失男孩","[美]托马斯·沃尔夫",9.0,37,https://book.douban.com/subject/33455795/,2020-03-12
9787559817006,"一场游戏一次消遣","[美]詹姆斯·索特",8.6,274,https://book.douban.com/subject/33391930/,2020-03-12
9787559817631,"梦的宇宙志","[日]涩泽龙彦",8.9,123,https://book.douban.com/subject/33438831/,2020-03-12
9787513329026,"神秘博士：美丽的混沌","[英] 加里·拉塞尔",8.4,164,https://book.douban.com/subject/27594528/,2020-03-12
9787020152070,"自指引擎","[日]圆城塔",8.3,447,https://book.douban.com/subject/33437511/,2020-03-12
9787564928117,"在其他的世界","[加拿大] 玛格丽特·阿特伍德",8.8,86,https://book.douban.com/subject/27040400/,2020-03-12
9787122346032,"克莱因壶","[日]冈岛二人",8.9,3236,https://book.douban.com/subject/33658616/,2020-03-12
9781590174944,"Store of the Worlds","Robert Sheckley",,0,https://book.douban.com/subject/7012947/,2020-03-12
9787513927017,"大征服","[英] 休·肯尼迪",,0,https://book.douban.com/subject/34870279/,2020-03-12
9787521711394,"日本权力结构之谜","[荷] 卡瑞尔·范·沃尔夫伦",,0,https://book.douban.com/subject/34854759/,2020-03-12
9787108066220,"饭局的起源","[英]马丁•琼斯",7.9,46,https://book.douban.com/subject/34839989/,2020-03-12
9787543230750,"藏着","[英]罗纳德·弗雷泽(Ronald Fraser)",8.0,34,https://book.douban.com/subject/34902086/,2020-03-12
9787514227192,"命定的见证","[德] 汉斯-尤尔根·马萨夸依",,0,https://book.douban.com/subject/34950396/,2020-03-12
9787520710756,"未来的最后一年","[加]罗伯特·查尔斯·威尔森",8.1,30,https://book.douban.com/subject/34441057/,2020-03-12
9787551149365,"企鹅之旅","[意] 埃米利亚诺·庞兹",8.3,33,https://book.douban.com/subject/34901550/,2020-03-12
9787532173853,"猫的桌子","[加拿大] 迈克尔·翁达杰",8.1,54,https://book.douban.com/subject/34845967/,2020-03-12
9787540480714,"谁杀死了罗杰·艾克罗伊德？","[法] 皮埃尔·巴雅",8.7,28,https://book.douban.com/subject/27063966/,2020-03-12
9787020054657,"萨基短篇小说选","[英]萨基",7.2,67,https://book.douban.com/subject/1927504/,2020-03-12
9787505734869,"萨基小说选","萨基",8.0,14,https://book.douban.com/subject/26679742/,2020-03-12
