name,author,Avg,Num
看见成长的自己,卡罗尔·徳韦克,8.0,755
心理定向与成功,卡罗尔·德韦克,8.0,143
Mindset,Carol Dweck,8.131974921630094,638
契诃夫小说全集9,契诃夫,9.8,42
石涛,【美】乔迅,8.4,53
The Red and the Black,Stendhal,8.5,45
守候黎明,[美] 马娅·亚桑诺夫（Maya Jasanoff）,8.4,78
万有引力之虹,[美国] 托马斯·品钦,8.287549074593382,1783
火光之色,[法] 皮耶尔·勒迈特,7.2,484
远离尘嚣,[英] 哈代,8.137864077669903,103
我们共同的朋友,[英] 查尔斯·狄更斯,8.3,51
遥望,[加拿大] 迈克尔·翁达杰,8.416891891891892,1184
从存有到生活,[法] 朱利安,9.2,25
走到世界尽头,[爱尔兰]科尔姆·托宾,7.7,61
Love in a Dark Time,Colm Toibin,8.8,12
枕边书,[美]帕梅拉·保罗  编,7.3,320
色彩的秘密生活,[英] 卡西亚·圣克莱尔,8.3,378
名画中的猫,[英]安格斯·海兰,8.5,91
耶路撒冷三千年,[英]西蒙·蒙蒂菲奥里,8.2,44
雾都伦敦,[美]威廉·卡弗特（William M. Cavert）,6.7,17
救世,[美] 罗威廉,8.6,87
春秋来信,张枣,9.053671562082776,1498
几个好朋友,马雁 编,8.2,131
在北大课堂读诗,洪子诚 主编,8.2,224
旧日风云 二集,许礼平,8.1,15
痖弦诗集,痖弦,8.2,850
穆旦诗文集,穆旦,9.4,279
我的灵魂,黄灿然,8.8,147
交织的火焰,[俄]帕斯捷尔纳克,8.7,139
熊镇,[瑞典] 弗雷德里克·巴克曼,8.0,5566
熊镇2,(瑞典)弗雷德里克·巴克曼,8.5,1103
如父如子,[日] 是枝裕和,8.9,14609
82年生的金智英,[韩]赵南柱,7.9,39351
闪闪发光的人生,[日]小川糸,7.5,3488
小偷家族,[日] 是枝裕和,8.6,8594
比海更深,[日] 是枝裕和,8.1,4031
Britt-Marie Was Here,Fredrik Backman,8.4,42
绘画是一个人的旅行,[日]安野光雅,7.8,736
和服之韵,[日]清野惠里子  著,8.0,319
告别式从明天开始,张家瑜,8.1,112
耕食生活,[日]早川由美,7.5,309
银河帝国：基地,[美] 艾萨克·阿西莫夫,9.0,10393
银河帝国 ：基地,艾萨克•阿西莫夫,8.8,1758
少年檢閱官,北山猛邦,7.2,297
附身之家,小岛正树,7.0,91
Complications,Atul Gawande,9.1,129
Fragile Lives,Stephen Westaby,9.4,39
Better,Atul Gawande,8.7,83
When the Air Hits Your Brain,Frank Vertosick Jr.,9.5,60
Beartown,Fredrik Backman,8.6,124
绝对笑喷之弃业医生日志,[英]亚当·凯,8.6,6101
艺术的起源,[日] 杉本博司,8.0,650
一次：图片和故事,[德]维姆·文德斯,8.4,652
蒙克与摄影,[挪威]阿尔内·埃格姆,7.8,162
Instant Light 塔可夫斯基拍立得攝影集,Andrei Tarkovsky,9.1,661
Instant Light,Andrey Tarkovsky,9.156989247311827,186
斯居戴里小姐,(德)霍夫曼,8.605882352941176,85
近代中国研究入門,岡本隆司,8.9,16
Peasant Nationalism and Communist Power,Chalmers Johnson,7.9,17
Thought Reform and the Psychology of Totalism,Robert Jay Lifton,8.6,34
中国共产党成立史,[日]石川祯浩,8.9,404
刀背藏身,徐皓峰,8.4,3171
弗兰西斯·培根：感觉的逻辑,[法] 吉尔·德勒兹,8.5,549
图像理论,w.j.t.米歇尔,7.9,131
视觉与绘画,诺曼・布列逊,8.4,79
影像的宿命,賈克·洪席耶 (Jacques Rancière),7.8,38
Breakfast of Champions,Kurt Vonnegut,8.7,100
Heart Of Darkness With The Congo Diary,Joseph Conrad,8.2,324
Slaughter House Five,Kurt Vonnegut,9.0,167
第五號屠宰場,馮內果,9.3,69
Golden-Silk Smoke,Carol Benedict,8.2,26
Fighting Famine in North China,Lillian M. Li,7.8,21
Magnetic Mountain,Stephen Kotkin,9.3,15
From Frontier Policy to Foreign Policy,Matthew W. Mosca,8.5,34
"Technology, Gender and History in Imperial China",Francesca Bray,8.4,10
人的脚步声,川端康成,8.3,148
甌北集,赵翼,8.279310344827588,29
尚书引义,[清]王夫之著,9.1,26
续资治通鉴,毕沅,7.934126984126984,126
廿二史考异,[清]钱大昕,9.18,110
朱子语类汇校,[宋]黄士毅 编,9.2,30
国语,左丘明,9.133333333333335,168
尚书今古文注疏,(清)孙星衍,9.2,229
诗经韵读·楚辞韵读,王力,9.3,19
三国志集解,[晋]陈寿著 [ 南朝宋]裴松之注 盧弼集解 钱剑夫整理,9.4,73
站在人这边,(波)切斯瓦夫·米沃什,8.9,152
猎人的一年,(波兰) 切斯瓦夫·米沃什,7.9,67
另一种美,[波]亚当·扎加耶夫斯基,9.1,179
一生 漂亮朋友,(法)莫泊桑,8.228025477707005,628
高老头+欧也妮·葛朗台,[法]巴尔扎克,9.8,117
幕末史,半藤一利,7.9,16
琉球的時代,高良倉吉,8.5,11
冰與火之歌四部曲·群鴉盛宴,（美）喬治‧馬汀,9.1,116
冰与火之歌 卷四,[美国] 乔治·R·R·马丁,9.6,122
A Feast for Crows,George R. R. Martin,9.220458891013383,523
A Feast for Crows ,George R. R. Martin,9.3,192
貓的搖籃,馮內果,9.2,27
上帝保佑你，罗斯瓦特先生,(美)库尔特·冯内古特,8.9,88
沒有國家的人,馮內果(Kurt Vonnegut),8.7,53
麥田捕手,沙林傑(J. D. Salinger),8.5,244
波特諾伊的怨訴,菲利普·羅斯,9.1,31
給下一輪太平盛世的備忘錄,Italo Calvino,9.1,139
險路,戈馬克·麥卡錫,9.1,47
家變,王文興,8.896969696969697,297
ジェリーフィッシュは凍らない,市川憂人,7.7,14
日瓦戈医生,[苏联] 帕斯捷尔纳克,8.623550928531232,7108
五卷书,,8.8,51
我们,叶·扎米亚京,7.816206428248076,6627
托尔斯泰与陀斯妥耶夫斯基,[俄] 梅列日科夫斯基,8.6,41
大师与玛格丽特,布尔加科夫,9.062315996074583,2038
大师和玛加丽塔,[俄]布尔加科夫,9.1,890
午夜之子,[英] 萨曼·鲁西迪,8.563362068965517,2088
大河湾,[英] V. S. 奈保尔,8.5,2267
屠夫十字镇,[美] 约翰·威廉斯,8.4,2487
葡萄牙的高山,[加拿大] 扬·马特尔,8.5,4865
杜尚,[美]卡尔文·汤姆金斯,9.2,61
陶渊明集笺注,袁行霈,9.6,247
南唐二主词笺注,[南唐] 李璟,9.4,35
文心雕龙义证,(南朝梁)刘勰,9.335185185185185,108
世说新语笺疏,余嘉锡著，周祖谟整理,9.6,248
蘇軾詩集,苏轼,9.4,158
老子道德经注,[魏] 王弼 注,9.3,514
She Died a Lady,Carter Dickson,9.3,27
Rim of the Pit,Hake Talbot,8.0,20
Nine and Death Makes Ten ,Carter Dickson,8.4,72
The Burning Court,John Dickson Carr,9.3,32
Till Death Do Us Part,John Dickson Carr,8.7,17
皇帝的鼻烟壶,约翰·狄克森·卡尔,8.1,762
禅宗语言,周裕锴,9.2,32
中国禅宗与诗歌,周裕锴,8.6,24
禅宗语言研究入门,周裕锴,8.5,30
禅思想史讲义,[日] 小川隆,9.1,71
宋代诗学通论,周裕锴,9.4,114
中国古代阐释学研究,周裕锴,8.873770491803278,61
终南山的变容,[日]川合康三,9.1,57
宋元明诗概说,[日] 吉川幸次郎,8.8,109
Ｎのために,湊かなえ,7.2,14
少女,湊かなえ,6.875580221997983,1982
中国的内战,[美] 胡素珊,7.8,124
帽子里的天空,(英)特里·普拉切特,8.5,79
棱镜,(日) 神林长平,7.7,212
冬至草,石黒 達昌,9.0,147
项链,(法)莫泊桑,8.7,697
童年・在人间・我的大学,[苏联]高尔基,8.4,121
思虑20世纪,[美] 托尼·朱特,9.1,377
荒野帝国,[美]罗伯特·D.卡普兰,7.9,51
责任的重负,托尼·朱特,8.9,285
平常的恶,[美] 朱迪丝·N.施克莱,8.3,302
未竟的往昔,[美] 托尼·朱特,8.2,223
雷蒙·阿隆回忆录,[法] 雷蒙·阿隆,8.7,192
远方的陌生人,[美] 詹姆斯·弗农 (James Vernon),8.0,203
愚政进行曲,巴巴拉·塔奇曼,7.6,144
自由的忠诚,[美] 安娜·史蒂茨,8.6,54
沉睡的人面狮身,约翰·狄克森·卡尔,6.9,468
爱的博弈,约翰·戈特曼 (John Gottman),7.9,514
培养高情商的孩子,约翰 戈特曼,8.5,376
亲密关系,罗兰•米勒 (Rowland Miller),9.016315996184705,17823
如何让你爱的人爱上你,[美] 莉尔·朗兹,7.4,3109
获得幸福婚姻的7法则,[美] 约翰·戈特曼,8.3,267
The Seven Principles for Making Marriage Work,John M. Gottman,8.3,26
家族、土地与祖先,[美]易劳逸,8.1,375
中国艺术精神,徐复观,8.3,225
山月不知心底事：插图纪念版,辛夷坞,8.6,148
傅雷译丹纳名作集,丹纳,9.3,67
功效：在中国与西方思维之间,(法)朱利安,7.1,25
承认的过程,保罗.利科,8.5,21
论解构,[美]乔纳森·卡勒 (Jonathan Culler),8.3,19
共同体的焚毁,[美]J.希利斯·米勒,8.3,79
圣人无意,[法] 弗朗索瓦·于连,8.5,149
时间的观念,吴国盛,9.0,31
中国思想史研究,[日]岛田虔次,8.3,31
谢林：论人类自由的本质,[德] 海德格尔,9.1,48
解释的冲突,[法] 保罗·利科,9.004347826086958,69
尼科洛的微笑,[意]毛里齐奥·维罗利,8.3,250
君主论,[意]尼科洛·马基雅维里,8.68272999455634,14696
论断与概念,卡尔·施米特,8.9,69
法国革命论,（英）柏克,8.4,555
回忆录,（法）托克维尔,8.3,105
佛罗伦萨史,尼科洛·马基雅维里,8.3,426
君主论·论李维,马基雅维利,7.2,20
君主论·李维史论,[意] 马基雅维利,9.2,208
Discourses on Livy,Niccolò Machiavelli,9.9,35
论李维罗马史,[意]马基雅维里,8.8,124
金色夜叉,(日)尾崎红叶,7.744473684210526,760
落洼物语,佚名,7.4,641
黑潮,【日】德富芦花,7.493617021276595,47
明暗,夏目漱石,8.8,134
舞姬,森鸥外,7.9,157
夏目漱石小说选,[日] 夏目漱石,8.8,455
高野圣僧,(日)泉镜花,8.235323801513877,1189
甲骨文小字典,[日] 落合淳思,8.3,65
中华名物考,[日] 青木正儿,8.309302325581395,258
神州,[美]段义孚,6.9,104
中国哲学文献选编,陈荣捷,9.3,18
经籍访古志,[日]涩江全善 森立之 等撰,9.2,21
复古与创新,东英寿,8.5,21
文选李注义疏,高步瀛,9.8,34
傅斯年遗札,王汎森,9.1,15
论衡研究,邵毅平,8.0,21
通鉴隋唐纪比事质疑,岑仲勉,8.4,29
被讨厌的勇气,岸见一郎,8.6,18708
爱的五种语言,盖瑞·查普曼,8.6,4073
谈话的力量,（美）艾伦・加纳,8.5,2704
少有人走的路,[美] M·斯科特·派克,8.4,79008
沟通的艺术,[美] 罗纳德·阿德勒,8.403948640066272,7243
Nonviolent Communication,Marshall B. Rosenberg,9.238624338624339,189
哈吉穆拉特,托尔斯泰,8.735164835164834,273
固执已见,,8.3,168
但丁传,（俄）梅列日科夫斯基,8.3,42
自画像,斯蒂芬 茨威格,8.5,55
群魔,陀思妥耶夫斯基,9.14592790387183,749
托尔斯泰与陀思妥耶夫斯基,【俄】梅列日科夫斯基,9.4,287
三闲集,鲁迅,8.435076252723311,918
且介亭杂文,鲁迅,8.798248325605359,1941
二心集,鲁迅,8.66225352112676,1065
华盖集续编,鲁迅,8.874759615384617,416
花边文学,鲁迅,8.532038834951456,412
伪自由书,鲁迅,8.522169811320754,1060
且介亭杂文二集,鲁迅,8.7535,800
坟-鲁迅杂文,鲁迅,8.8,144
津轻,[日] 太宰治,8.0,1025
晚年,(日)太宰治,7.7,1183
维庸之妻,(日)太宰治,8.1,3888
惜别,[日] 太宰治,7.6,810
奔跑吧！梅勒斯,[日]太宰治,8.4,3612
斜阳,（日）太宰治,8.5,9748
欢迎来到猴子馆,[美] 库尔特·冯内古特,8.6,1177
女巫的子孙,[加] 玛格丽特·阿特伍德,8.4,917
小說燈籠,太宰治,8.7,53
同理心文明,[美]杰里米·里夫金（Jeremy Rifkin）,7.4,93
万物简史,[英]比尔·布莱森,8.704758275261323,9184
理性选民的神话,(美) 布赖恩·卡普兰 (Bryan Caplan),7.5,36
输赢心理学,波·布朗森,7.1,122
和语言漫步的日记,[日]多和田叶子,8.3,55
少年赫比,[美] 赫尔曼·沃克,8.9,57
捉猫故事集,[法]马塞尔·埃梅（Marcel Aymé）,8.7,129
浮世画家,[英] 石黑一雄,7.700420757363255,5704
欲望几何学,[法]勒内•基拉尔（René Girard）,8.1,116
新艺术的故事,[英] 保罗·约翰逊,9.3,41
如果在冬夜一個旅人,伊塔羅．卡爾維諾,9.0,332
艾可談文學,Umberto Eco,8.7,21
The Island of the Day Before,Umberto  Eco,8.5,16
一位美国小说家的自传,托马斯·沃尔夫,8.3,159
The English Patient,Michael Ondaatje,9.0249500998004,501
The Name of the Rose,Umberto Eco,8.947967479674796,123
笑谈大先生,陈丹青,8.3,6211
孤独六讲,蒋勋,8.1,50483
再见了，可鲁,[日]石黑谦吾 著,8.602115624770438,13613
夜窗鬼谈·东齐谐,[日] 石川鸿斋,7.3,107
阿努比斯之门,[美]提姆·鲍尔斯,6.6,36
你不懂巧克力,[日]香川理馨子,6.3,350
最后的演讲,（美）兰迪•波许,8.6,131
愚昧者的愚昧,〔美〕罗伯特·特里弗斯 （Robert Trivers）,8.3,154
爱迪生传,[苏联]拉皮罗夫-斯科勃洛,7.9,34
一个女人一生中的二十四小时,[奥地利] 斯蒂芬·茨威格,8.583881867100489,7991
我的天才女友,[意] 埃莱娜·费兰特,8.5,50117
局外人 鼠疫,[法] 加缪,8.978594712060847,2761
The Plague,Albert Camus,8.8,178
偶像的黄昏,（德）尼采,8.897094870630957,2203
存在与虚无,[法] 让-保尔·萨特,8.643181818181818,2640
作为意志和表象的世界,[德] 叔本华,8.981938623766393,7397
悲剧的诞生,"[德] 尼采(Nietzsche,F.)",8.950234032915596,6623
西西弗的神话,[法] 加缪,8.8,5035
人性的，太人性的,[德] 弗里德里希·尼采,8.9,2504
纯粹理性批判,康德,8.94720028084957,5697
看哪这人,[德] 弗里德里希·尼采,8.4,764
存在与时间,[德] 马丁·海德格尔,8.785976168652612,4364
理想国,[古希腊] 柏拉图,8.7,20669
尼采著作全集,【德】尼采,9.128960396039604,404
查拉斯图拉如是说,尼采,8.6,1439
扎拉图斯特拉如是说,尼采,9.2,536
Thus Spoke Zarathustra,Friedrich Nietzsche,9.4,34
美国人,罗伯特·弗兰克,9.2,291
麦客,侯登科,8.7,130
The Curious Incident of the Dog in the Night-time,Mark Haddon,8.6,223
The Man Who Mistook His Wife for A Hat,Oliver Sacks,8.8,157
深夜小狗神秘事件,[英] 马克·哈登,8.257923128792987,2966
深夜小狗神秘习题,[英]马克·海登,7.6,914
深夜小狗神秘習題,馬克．海登 Mark Haddon,8.1,124
14只老鼠捣年糕,(日)岩村和朗,8.8,107
由于男人都不在了,(法)菲利普·贝松,8.2,848
A Single Man,Christopher Isherwood,8.7,325
在天使手中,[法] 多米尼克·费尔南德兹,8.0,200
历史之名,[法]雅克•朗西埃（Jacques Rancière）,7.3,36
海德格尔、艺术与政治,[法] 菲利普·拉古-拉巴特,8.0,70
极限体验与书写,[法]菲利浦•索莱尔斯（Philippe Sollers）,8.5,46
The Event of Literature,Terry Eagleton,8.2,16
巴黎，19世纪的首都,[德]瓦尔特·本雅明,8.77090909090909,880
夏游记趣,[美]艾温·威·蒂尔 (Edwin Way Teale),9.0,51
手风琴罪案,[美]安妮·普鲁,9.4,20
黄雨,[西]胡里奥·亚马萨雷斯,8.5,46
Kokoro,Natsume Soseki,8.7,77
请用数据说话,[日] 久保忧希也,6.4,157
决定未来的10种人,【美】汤姆·凯利,7.1,95
德国黑啤与百慕大洋葱,[美] 约翰·契弗,7.9,311
后来的事,[日] 夏目漱石,8.4,325
约翰尼·派尼克与梦经,[美] 西尔维亚·普拉斯,7.7,318
热铁皮屋顶上的猫,[美]田纳西·威廉斯,8.2,592
瘟疫年纪事,(英)丹尼尔·笛福,7.4,250
康拉德海洋小说,约瑟夫·康拉德,7.8,57
黑色恶作剧,[英] 伊夫林·沃,8.0,87
虔诚的回忆,[法] 玛格丽特·尤瑟纳尔,8.4,226
英雄广场,[奥] 托马斯·伯恩哈德,8.6,134
光明世纪,(古巴)阿莱霍·卡彭铁尔,8.3,98
在西方的目光下,[英] 约瑟夫·康拉德 Joseph Conrad,8.4,62
在西方的注视下,[英] 约瑟夫·康拉德,8.5,70
祖母,(英)多丽丝·莱辛,8.4,204
又来了，爱情,[英] 多丽丝·莱辛,7.581410256410257,468
野草在歌唱,[英国] 多丽丝·莱辛,7.9,898
何去何从,阿摩司·奥兹,7.4,24
旋律的配合,[英] 奥·赫胥黎,6.9,27
复乐园,渡边淳一,7.5,1991
紫阳花日记,[日] 渡边淳一,7.5,7000
断剑,[美]乔纳森•帕歇尔Jonathan B.Parshall,9.4,135
苏联情报机关在中国,维克托·乌索夫,8.2,28
英国海上主导权的兴衰,[英]保罗·肯尼迪,9.1,33
美国军事史,阿伦·米利特,9.0,20
哈尔科夫之战图集,让·雷斯塔耶,8.7,17
靖海澄疆,马幼垣,8.8,71
列宁格勒战役,[美]戴维·M.格兰茨,8.6,16
地铁姑娘扎姬,雷蒙·格诺,7.26145251396648,179
恐怖的人狼城 第一部·德国篇,(日)二阶堂黎人,7.5,527
恐怖的人狼城 第二部·法国篇,(日)二阶堂黎人,7.5,438
魔神的游戏,(日)岛田庄司,6.7,791
加大拉的神迹,(日)中岛罗门,6.8,118
彼得·卡门青,赫尔曼·黑塞,8.7,589
荒原狼/知己文库,[德] 赫尔曼·黑塞,8.8,13
Steppenwolf,Hermann Hesse,9.2,107
量子江湖·燕子坞,陈怅,7.759257375381486,1966
天龙八部,金庸,9.1,95674
哈德良回忆录,[法] 玛格丽特·尤瑟纳尔,8.6,533
护教篇,[古罗马]德尔图良,7.8,23
哈义·本·叶格赞的故事,伊本·图斐利,8.1,43
阿维斯塔,[伊朗] 贾利尔·杜斯特哈赫选编,8.2,83
内扎米诗选,[波斯]内扎米,8.6,38
喜剧六种,[法国]莫里哀,8.9,47
牧歌,[古罗马] 维吉尔,8.5,109
雅典政制,[古希腊] 亚里士多德,8.4,284
青年艺术家画像,[爱尔兰]乔伊斯,8.5,284
神曲 地狱篇,但丁,8.7,409
The Divine Comedy,Dante Alighieri,9.1,95
弗兰妮与祖伊,(美)J.D.塞林格,8.8,2729
ミステリーアリーナ,深水黎一郎,8.2,14
恋と禁忌の述語論理,井上真偽,8.4,16
鏡の中は日曜日,殊能将之,7.5,16
屍人荘の殺人,今村 昌弘,8.6,143
おやすみ人面瘡,白井 智之,9.3,24
ドローン探偵と世界の終わりの館,早坂 吝,7.9,15
法国资产阶级,[美] 萨拉·梅萨,8.9,25
暴力与反暴力,[美]谭旋,8.3,80
路易十六出逃记,[美]谭旋,8.0,30
文艺复兴,[英] 杰克·古迪,8.0,31
英国革命之起因,(美) 劳伦斯·斯通,8.2,46
早期现代世界的革命与反抗,[美]杰克·A.戈德斯通,8.6,44
国王神迹,[法] 马克•布洛赫,9.2,168
走私如何威胁政府,(美) 迈克尔·卡瓦斯 (Michael Kwass),8.3,37
偵探伽利略,東野圭吾,7.3,217
伽利略的苦惱,東野圭吾,7.3,229
虚像の道化師,東野圭吾,7.2,116
異變13秒,東野圭吾,7.2,239
火車,宮部美幸,8.3,67
球體之蛇,道尾秀介,7.6,31
湖邊兇殺案,東野圭吾,7.3,175
聖女的救贖,東野圭吾,7.5,532
盛夏的方程式,[日] 东野圭吾,7.4,10490
盛夏方程式,[日]东野圭吾,7.8,1955
歌门鬼城四部曲套装,[英]马尔文·皮克,8.1,31
汤姆·琼斯,[英国]亨利·菲尔丁,7.4,99
Tom Jones,Henry Fielding,7.941666666666666,36
倾诉,厄休拉·勒奎恩,7.6,196
黑暗的左手,（美）厄休拉•勒古恩,8.4,3545
蜘蛛男孩,（英）尼尔·盖曼,8.114645053102292,1789
地海传奇Ⅰ,（美）厄休拉·勒奎恩,8.5,812
查布克夫人的画像,[美] 杰弗里•福特,7.5,314
镜中女孩,（美）杰弗里·福特,7.5,216
提嘉娜,[加拿大] 盖伊·加夫里尔·凯,8.4,964
图夫航行记,（美）乔治·R·R·马丁,8.4,1057
牛顿加农炮,（美）格雷戈里·凯斯,7.6,327
Changing Planes,Ursula K. Le Guin,9.2,22
轉機,"娥蘇拉．勒瑰恩 Le Guin, Ursula K.",8.5,23
犬的記憶 終章,森山大道,8.6,244
植田正治小传记,植田正治,8.7,699
决斗写真论,[日] 筱山纪信,8.6,567
犬的記憶,森山大道,8.9,458
道者无心·海内篇Ⅰ,燕垒生,8.3,273
九州·斛珠夫人,萧如瑟,8.003394762366634,8248
筆靈1：生事如轉蓬,馬伯庸,7.8,231
瓦特,(法)萨缪尔·贝克特,8.4,99
热罗姆·兰东,让·艾什诺兹,8.8,103
气与士风,（日）副岛一郞,8.3,24
近代文学批评史,[美]雷纳·韦勒克,9.254074074074074,135
论中国诗,[日] 小川环树,8.1,60
距离与想象,浅见洋二,9.2,62
荀子版本源流考,高正,8.2,21
唐诗纪事校笺,计有功,8.7,34
绘画与表演,[美]梅维恒,8.193650793650795,63
沧州后集,孙楷第,9.3,15
大卫·格德尔 舞会,[法]伊莱娜·内米洛夫斯基,8.9,50
新人生,[土] 奥尔罕·帕慕克,7.7,1034
狗与狼,[法]伊莱娜·内米洛夫斯基,8.3,37
法国现代诗抄,[法]瓦莱里 等,7.8,174
意象派诗选,[英] 彼德·琼斯 编,7.9,78
阅读ABC,（美）埃兹拉·庞德,8.1,124
弗罗斯特集,[美] 理查德·普瓦里耶,8.8,160
美国现代诗选,T.S.艾略特,8.7,13
